"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"90949",22000208,"2020-21 Regular Season","2021-01-18","Chris Paul","Cameron Johnson","Devin Booker","Mikal Bridges","Deandre Ayton","Dillon Brooks","Ja Morant","Kyle Anderson","Xavier Tillman","Brandon Clarke",3,48,52,"0:11:18","0:00:42","0:00:07",230,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",25,-215,133,46.5,18.3,"MISS Booker 25' 3PT Jump Shot",42,1482,7,"3P","MEM",-21.5,-28.45
"90977",22000208,"2020-21 Regular Season","2021-01-18","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges","Deandre Ayton","Dillon Brooks","Ja Morant","Kyle Anderson","Xavier Tillman","Brandon Clarke",3,53,58,"0:08:06","0:03:54","0:00:19",258,"PHX","shot","Jae Crowder","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",25,-169,189,41.9,23.9,"Booker 25' 3PT Jump Shot (10 PTS) (Crowder 2 AST)",234,1674,19,"3P","MEM",-16.9,-22.85
"91100",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Cameron Johnson","Cameron Payne","Frank Kaminsky","Devin Booker","Tyus Jones","Kyle Anderson","Brandon Clarke","Grayson Allen","Dillon Brooks",4,89,86,"0:06:03","0:05:57","0:00:12",381,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",17,97,142,15.3,19.2,"MISS Booker 17' Pullup Jump Shot",357,2517,12,"2P","MEM",9.7,-27.55
"91111",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Cameron Payne","Frank Kaminsky","Devin Booker","Tyus Jones","Kyle Anderson","Brandon Clarke","Grayson Allen","Ja Morant",4,91,90,"0:05:02","0:06:58","0:00:15",392,"PHX","shot","Jae Crowder","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","hook shot",12,-109,59,35.9,10.9,"Booker 12' Turnaround Hook Shot (12 PTS) (Crowder 4 AST)",418,2578,15,"2P","MEM",-10.9,-35.85
"91139",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Tyus Jones","Xavier Tillman","Brandon Clarke","Grayson Allen","Ja Morant",4,98,96,"0:02:13","0:09:47","0:00:18",420,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",11,-22,112,27.2,16.2,"MISS Booker 11' Pullup Jump Shot",587,2747,18,"2P","MEM",-2.2,-30.55
"91143",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Tyus Jones","Xavier Tillman","Brandon Clarke","Grayson Allen","Ja Morant",4,98,96,"0:01:56","0:10:04","0:00:06",424,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","driving dunk",2,-2,18,25.2,6.8,"MISS Booker 2' Driving Dunk",604,2764,6,"2P","MEM",-0.2,-39.95
"91147",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Tyus Jones","Xavier Tillman","Brandon Clarke","Grayson Allen","Ja Morant",4,98,98,"0:01:29","0:10:31","0:00:13",428,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",27,-61,260,31.1,31,"MISS Booker 27' 3PT Jump Shot",631,2791,13,"3P","MEM",-6.1,-15.75
"91151",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Tyus Jones","Xavier Tillman","Brandon Clarke","Grayson Allen","Ja Morant",4,98,101,"0:00:49","0:11:11","0:00:17",432,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","driving reverse layup",0,4,2,24.6,5.2,"MISS Booker Driving Reverse Layup",671,2831,17,"2P","MEM",0.4,-41.55
"91173",22000208,"2020-21 Regular Season","2021-01-18","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Tyus Jones","Kyle Anderson","Brandon Clarke","Grayson Allen","Ja Morant",4,103,107,"0:00:06","0:11:54","0:00:02",454,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt running jump shot",27,35,269,21.5,31.9,"MISS Booker 27' 3PT Running Jump Shot",714,2874,2,"3P","MEM",3.5,-14.85
"96933",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Cameron Johnson","Devin Booker","Chris Paul","Mikal Bridges","Christian Wood","Victor Oladipo","Eric Gordon","Jae'Sean Tate","P.J. Tucker",1,4,4,"0:09:52","0:02:08","0:00:06",16,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",28,-174,216,42.4,26.6,"MISS Booker 28' 3PT Pullup Jump Shot",128,128,6,"3P","HOU",-17.4,-20.15
"96944",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Cameron Johnson","Devin Booker","Chris Paul","Mikal Bridges","Christian Wood","Victor Oladipo","Eric Gordon","Jae'Sean Tate","P.J. Tucker",1,8,8,"0:08:29","0:03:31","0:00:06",27,"PHX","shot","Cameron Johnson","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","cutting layup shot",3,-14,26,26.4,7.6,"Booker 3' Cutting Layup Shot (2 PTS) (Johnson 1 AST)",211,211,6,"2P","HOU",-1.4,-39.15
"96947",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Cameron Johnson","Devin Booker","Chris Paul","Mikal Bridges","Christian Wood","Victor Oladipo","Eric Gordon","Jae'Sean Tate","P.J. Tucker",1,11,8,"0:08:03","0:03:57","0:00:11",30,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt pullup jump shot",29,-22,290,27.2,34,"Booker 29' 3PT Pullup Jump Shot (5 PTS)",237,237,11,"3P","HOU",-2.2,-12.75
"96961",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Cameron Johnson","Devin Booker","Cameron Payne","Mikal Bridges","Christian Wood","Victor Oladipo","Eric Gordon","Jae'Sean Tate","P.J. Tucker",1,13,10,"0:06:18","0:05:42","0:00:21",44,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving floating bank jump shot",5,36,34,21.4,8.4,"Booker 5' Driving Floating Bank Jump Shot (7 PTS)",342,342,21,"2P","HOU",3.6,-38.35
"96993",22000222,"2020-21 Regular Season","2021-01-20","Frank Kaminsky","Jae Crowder","Devin Booker","Cameron Payne","Jevon Carter","Christian Wood","Victor Oladipo","Ben McLemore","David Nwaba","P.J. Tucker",1,19,18,"0:03:34","0:08:26","0:00:06",76,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","layup",1,2,7,24.8,5.7,"Booker 1' Reverse Layup (9 PTS)",506,506,6,"2P","HOU",0.2,-41.05
"97005",22000222,"2020-21 Regular Season","2021-01-20","Frank Kaminsky","Jae Crowder","Devin Booker","Cameron Payne","Jevon Carter","DeMarcus Cousins","Eric Gordon","Ben McLemore","David Nwaba","P.J. Tucker",1,22,18,"0:02:28","0:09:32","0:00:14",88,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",17,-150,83,40,13.3,"MISS Booker 17' Jump Shot",572,572,14,"2P","HOU",-15,-33.45
"97007",22000222,"2020-21 Regular Season","2021-01-20","Frank Kaminsky","Jae Crowder","Devin Booker","Cameron Payne","Jevon Carter","DeMarcus Cousins","Eric Gordon","Ben McLemore","David Nwaba","P.J. Tucker",1,24,18,"0:02:23","0:09:37","0:00:03",90,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",23,-210,85,46,13.5,"Booker 23' Jump Shot (11 PTS) (Payne 1 AST)",577,577,3,"2P","HOU",-21,-33.25
"97014",22000222,"2020-21 Regular Season","2021-01-20","Frank Kaminsky","Jae Crowder","Devin Booker","Cameron Payne","Jevon Carter","DeMarcus Cousins","Eric Gordon","Ben McLemore","David Nwaba","P.J. Tucker",1,24,18,"0:01:44","0:10:16","0:00:00",97,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 2",616,616,0,"FT","HOU",NA,NA
"97017",22000222,"2020-21 Regular Season","2021-01-20","Frank Kaminsky","Jae Crowder","Devin Booker","Cameron Payne","Jevon Carter","DeMarcus Cousins","Eric Gordon","Ben McLemore","David Nwaba","P.J. Tucker",1,25,18,"0:01:44","0:10:16","0:00:00",100,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (12 PTS)",616,616,0,"FT","HOU",NA,NA
"97174",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Mikal Bridges","Devin Booker","Chris Paul","Cameron Johnson","Eric Gordon","Christian Wood","P.J. Tucker","Victor Oladipo","Jae'Sean Tate",3,67,54,"0:10:02","0:01:58","0:00:16",257,"PHX","shot","Deandre Ayton","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving floating jump shot",2,-8,20,25.8,7,"Booker 2' Driving Floating Jump Shot (14 PTS) (Ayton 1 AST)",118,1558,16,"2P","HOU",-0.8,-39.75
"97177",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Mikal Bridges","Devin Booker","Chris Paul","Cameron Johnson","Eric Gordon","Christian Wood","P.J. Tucker","Victor Oladipo","Jae'Sean Tate",3,69,54,"0:09:38","0:02:22","0:00:10",260,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",11,-82,73,33.2,12.3,"Booker 11' Pullup Jump Shot (16 PTS)",142,1582,10,"2P","HOU",-8.2,-34.45
"97195",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Mikal Bridges","Devin Booker","Chris Paul","Cameron Johnson","Eric Gordon","Christian Wood","Sterling Brown","Victor Oladipo","Jae'Sean Tate",3,74,60,"0:06:59","0:05:01","0:00:11",278,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","driving floating bank jump shot",6,-51,30,30.1,8,"MISS Booker 6' Driving Floating Bank Jump Shot",301,1741,11,"2P","HOU",-5.1,-38.75
"97200",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Mikal Bridges","Devin Booker","Chris Paul","Cameron Johnson","Eric Gordon","Christian Wood","Sterling Brown","Victor Oladipo","Jae'Sean Tate",3,77,64,"0:05:54","0:06:06","0:00:17",283,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",25,175,182,7.5,23.2,"MISS Booker 25' 3PT Pullup Jump Shot",366,1806,17,"3P","HOU",17.5,-23.55
"97204",22000222,"2020-21 Regular Season","2021-01-20","Deandre Ayton","Mikal Bridges","Devin Booker","Chris Paul","Cameron Johnson","Eric Gordon","Christian Wood","Sterling Brown","Victor Oladipo","Jae'Sean Tate",3,79,67,"0:04:58","0:07:02","0:00:25",287,"PHX","shot","","","","Victor Oladipo","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",8,43,71,20.7,12.1,"Oladipo BLOCK (1 BLK): MISS Booker 8' Layup",422,1862,25,"2P","HOU",4.3,-34.65
"97227",22000222,"2020-21 Regular Season","2021-01-20","Jae Crowder","Mikal Bridges","Devin Booker","Cameron Payne","Frank Kaminsky","David Nwaba","Christian Wood","Sterling Brown","Victor Oladipo","Jae'Sean Tate",3,82,73,"0:03:09","0:08:51","0:00:15",310,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",18,99,147,15.1,19.7,"MISS Booker 18' Pullup Jump Shot",531,1971,15,"2P","HOU",9.9,-27.05
"97249",22000222,"2020-21 Regular Season","2021-01-20","Jae Crowder","Cameron Johnson","Devin Booker","Cameron Payne","Frank Kaminsky","David Nwaba","Christian Wood","Sterling Brown","Mason Jones","Jae'Sean Tate",3,89,79,"0:00:37","0:11:23","0:00:08",332,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","fadeaway jumper",12,17,122,23.3,17.2,"Booker 12' Fadeaway Jumper (18 PTS)",683,2123,8,"2P","HOU",1.7,-29.55
"97346",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Cameron Johnson","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,101,93,"0:03:49","0:08:11","0:00:15",429,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","driving floating jump shot",6,-57,9,30.7,5.9,"MISS Booker 6' Driving Floating Jump Shot",491,2651,15,"2P","HOU",-5.7,-40.85
"97350",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Cameron Johnson","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,101,93,"0:03:23","0:08:37","0:00:16",433,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",25,-134,216,38.4,26.6,"MISS Booker 25' 3PT Jump Shot",517,2677,16,"3P","HOU",-13.4,-20.15
"97353",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Cameron Johnson","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,103,95,"0:02:46","0:09:14","0:00:21",436,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",12,5,116,24.5,16.6,"Booker 12' Pullup Jump Shot (20 PTS)",554,2714,21,"2P","HOU",0.5,-30.15
"97376",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Jae Crowder","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,106,101,"0:00:45","0:11:15","0:00:00",459,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (21 PTS)",675,2835,0,"FT","HOU",NA,NA
"97377",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Jae Crowder","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,107,101,"0:00:45","0:11:15","0:00:00",460,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (22 PTS)",675,2835,0,"FT","HOU",NA,NA
"97381",22000222,"2020-21 Regular Season","2021-01-20","Chris Paul","Deandre Ayton","Mikal Bridges","Jae Crowder","Devin Booker","Eric Gordon","Jae'Sean Tate","Victor Oladipo","David Nwaba","Christian Wood",4,109,103,"0:00:15","0:11:45","0:00:22",464,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",2,12,16,23.8,6.6,"Booker 2' Driving Layup (24 PTS)",705,2865,22,"2P","HOU",1.2,-40.15
"103447",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,0,0,"0:11:48","0:00:12","0:00:12",3,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",25,-163,194,8.7,69.6,"MISS Booker 25' 3PT Jump Shot",12,12,12,"3P","DEN",-16.3,-22.35
"103450",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,2,0,"0:11:04","0:00:56","0:00:28",6,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",11,-107,2,14.3,88.8,"MISS Booker 11' Jump Shot",56,56,28,"2P","DEN",-10.7,-41.55
"103455",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,2,3,"0:10:25","0:01:35","0:00:10",11,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",26,-115,228,13.5,66.2,"MISS Booker 26' 3PT Jump Shot",95,95,10,"3P","DEN",-11.5,-18.95
"103475",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,6,11,"0:08:18","0:03:42","0:00:06",31,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","layup",2,3,16,25.3,87.4,"Booker 2' Running Layup (2 PTS)",222,222,6,"2P","DEN",0.3,-40.15
"103481",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,8,13,"0:07:07","0:04:53","0:00:21",37,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","fadeaway jumper",13,-41,125,20.9,76.5,"Booker 13' Fadeaway Jumper (4 PTS)",293,293,21,"2P","DEN",-4.1,-29.25
"103483",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","Paul Millsap","Jamal Murray","Deandre Ayton","Chris Paul","Devin Booker","Mikal Bridges","Cameron Johnson",1,10,15,"0:06:38","0:05:22","0:00:22",39,"PHX","shot","Mikal Bridges","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",16,40,154,29,73.6,"Booker 16' Pullup Jump Shot (6 PTS) (Bridges 1 AST)",322,322,22,"2P","DEN",4,-26.35
"103505",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Will Barton","Gary Harris","JaMychal Green","Jamal Murray","Deandre Ayton","Cameron Payne","Devin Booker","Mikal Bridges","Jae Crowder",1,17,24,"0:03:52","0:08:08","0:00:09",61,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",18,-13,176,23.7,71.4,"Booker 18' Pullup Jump Shot (8 PTS)",488,488,9,"2P","DEN",-1.3,-24.15
"103531",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Michael Porter Jr.","Monte Morris","JaMychal Green","PJ Dozier","Frank Kaminsky","Cameron Payne","Devin Booker","Abdel Nader","Jae Crowder",1,19,31,"0:01:24","0:10:36","0:00:18",87,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",1,10,7,26,88.3,"Booker 1' Driving Layup (10 PTS)",636,636,18,"2P","DEN",1,-41.05
"103534",22000238,"2020-21 Regular Season","2021-01-22","Nikola Jokic","Michael Porter Jr.","Monte Morris","JaMychal Green","PJ Dozier","Frank Kaminsky","Cameron Payne","Devin Booker","Abdel Nader","Jae Crowder",1,19,32,"0:01:24","0:10:36","0:00:00",90,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",1,"","","made","","free throw 1/1",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 1 (11 PTS)",636,636,0,"FT","DEN",NA,NA
"103536",22000238,"2020-21 Regular Season","2021-01-22","Facundo Campazzo","Michael Porter Jr.","Monte Morris","JaMychal Green","PJ Dozier","Frank Kaminsky","Cameron Payne","Devin Booker","Abdel Nader","Jae Crowder",1,21,34,"0:00:48","0:11:12","0:00:13",92,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",1,-5,8,24.5,88.2,"Booker 1' Driving Layup (13 PTS)",672,672,13,"2P","DEN",-0.5,-40.95
"103538",22000238,"2020-21 Regular Season","2021-01-22","Facundo Campazzo","Michael Porter Jr.","Monte Morris","JaMychal Green","PJ Dozier","Frank Kaminsky","Cameron Payne","Devin Booker","Abdel Nader","Jae Crowder",1,23,34,"0:00:34","0:11:26","0:00:07",94,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",29,-74,283,17.6,60.7,"MISS Booker 29' 3PT Pullup Jump Shot",686,686,7,"3P","DEN",-7.4,-13.45
"103605",22000238,"2020-21 Regular Season","2021-01-22","Monte Morris","Nikola Jokic","Will Barton","Gary Harris","Jamal Murray","Mikal Bridges","Cameron Johnson","Chris Paul","Deandre Ayton","Devin Booker",2,40,44,"0:05:10","0:06:50","0:00:08",161,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",22,141,164,39.1,72.6,"MISS Booker 22' Pullup Jump Shot",410,1130,8,"2P","DEN",14.1,-25.35
"103610",22000238,"2020-21 Regular Season","2021-01-22","Paul Millsap","Nikola Jokic","Will Barton","Gary Harris","Jamal Murray","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker",2,42,47,"0:04:38","0:07:22","0:00:03",166,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",24,-232,49,1.8,84.1,"Booker 24' 3PT Jump Shot (16 PTS) (Paul 9 AST)",442,1162,3,"3P","DEN",-23.2,-36.85
"103626",22000238,"2020-21 Regular Season","2021-01-22","Paul Millsap","Nikola Jokic","Will Barton","Gary Harris","Jamal Murray","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker",2,50,61,"0:01:43","0:10:17","0:00:10",182,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",27,-136,237,11.4,65.3,"Booker 27' 3PT Jump Shot (19 PTS) (Paul 12 AST)",617,1337,10,"3P","DEN",-13.6,-18.05
"103658",22000238,"2020-21 Regular Season","2021-01-22","Jamal Murray","Nikola Jokic","Gary Harris","Paul Millsap","Will Barton","Mikal Bridges","Cameron Johnson","Deandre Ayton","Devin Booker","Chris Paul",3,59,71,"0:10:10","0:01:50","0:00:21",214,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt step back jump shot",24,-232,58,1.8,83.2,"MISS Booker 24' 3PT Step Back Jump Shot",110,1550,21,"3P","DEN",-23.2,-35.95
"103661",22000238,"2020-21 Regular Season","2021-01-22","Jamal Murray","Nikola Jokic","Gary Harris","Paul Millsap","Will Barton","Mikal Bridges","Cameron Johnson","Deandre Ayton","Devin Booker","Chris Paul",3,61,71,"0:09:28","0:02:32","0:00:18",217,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",13,-92,87,15.8,80.3,"MISS Booker 13' Turnaround Jump Shot",152,1592,18,"2P","DEN",-9.2,-33.05
"103688",22000238,"2020-21 Regular Season","2021-01-22","Jamal Murray","Nikola Jokic","Gary Harris","Paul Millsap","Will Barton","Mikal Bridges","Cameron Johnson","Deandre Ayton","Devin Booker","Chris Paul",3,75,81,"0:06:16","0:05:44","0:00:28",244,"PHX","shot","Mikal Bridges","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt pullup jump shot",25,-169,183,8.1,70.7,"Booker 25' 3PT Pullup Jump Shot (22 PTS) (Bridges 2 AST)",344,1784,28,"3P","DEN",-16.9,-23.45
"103712",22000238,"2020-21 Regular Season","2021-01-22","JaMychal Green","Nikola Jokic","Gary Harris","Monte Morris","Will Barton","Mikal Bridges","Cameron Payne","Deandre Ayton","Devin Booker","Jae Crowder",3,82,88,"0:03:41","0:08:19","0:00:19",268,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt step back jump shot",24,-29,239,22.1,65.1,"MISS Booker 24' 3PT Step Back Jump Shot",499,1939,19,"3P","DEN",-2.9,-17.85
"103727",22000238,"2020-21 Regular Season","2021-01-22","JaMychal Green","Nikola Jokic","Gary Harris","Monte Morris","Michael Porter Jr.","Abdel Nader","Cameron Payne","Frank Kaminsky","Devin Booker","Jae Crowder",3,84,92,"0:02:38","0:09:22","0:00:14",283,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",13,123,37,37.3,85.3,"Booker 13' Pullup Jump Shot (24 PTS)",562,2002,14,"2P","DEN",12.3,-38.05
"103731",22000238,"2020-21 Regular Season","2021-01-22","JaMychal Green","Nikola Jokic","Gary Harris","Monte Morris","Michael Porter Jr.","Abdel Nader","Cameron Payne","Frank Kaminsky","Devin Booker","Jae Crowder",3,84,93,"0:02:38","0:09:22","0:00:00",287,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",1,"","","made","","free throw 1/1",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 1 (25 PTS)",562,2002,0,"FT","DEN",NA,NA
"103738",22000238,"2020-21 Regular Season","2021-01-22","JaMychal Green","Jamal Murray","Gary Harris","Monte Morris","Michael Porter Jr.","Abdel Nader","Cameron Payne","Frank Kaminsky","Devin Booker","Jae Crowder",3,86,93,"0:01:25","0:10:35","0:00:02",294,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",26,-76,245,17.4,64.5,"MISS Booker 26' 3PT Jump Shot",635,2075,2,"3P","DEN",-7.6,-17.25
"103798",22000238,"2020-21 Regular Season","2021-01-22","Michael Porter Jr.","Nikola Jokic","PJ Dozier","Monte Morris","Gary Harris","Mikal Bridges","Cameron Payne","Deandre Ayton","Devin Booker","Abdel Nader",4,102,101,"0:06:24","0:05:36","0:00:00",354,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (26 PTS)",336,2496,0,"FT","DEN",NA,NA
"103800",22000238,"2020-21 Regular Season","2021-01-22","Michael Porter Jr.","Nikola Jokic","PJ Dozier","Monte Morris","Gary Harris","Mikal Bridges","Cameron Payne","Deandre Ayton","Devin Booker","Abdel Nader",4,102,102,"0:06:24","0:05:36","0:00:00",356,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (27 PTS)",336,2496,0,"FT","DEN",NA,NA
"103819",22000238,"2020-21 Regular Season","2021-01-22","Will Barton","Nikola Jokic","Jamal Murray","Monte Morris","Gary Harris","Mikal Bridges","Cameron Payne","Deandre Ayton","Devin Booker","Cameron Johnson",4,104,106,"0:04:19","0:07:41","0:00:13",375,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",15,103,115,35.3,77.5,"Booker 15' Pullup Jump Shot (29 PTS)",461,2621,13,"2P","DEN",10.3,-30.25
"103853",22000238,"2020-21 Regular Season","2021-01-22","Will Barton","Nikola Jokic","Jamal Murray","Monte Morris","Gary Harris","Mikal Bridges","Chris Paul","Deandre Ayton","Devin Booker","Cameron Johnson",4,114,114,"0:00:25","0:11:35","0:00:05",409,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",2,0,17,25,87.3,"MISS Booker 2' Running Layup",695,2855,5,"2P","DEN",0,-40.05
