"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"189181",22000426,"2020-21 Regular Season","2021-02-15","Jeff Green","James Harden","Kyrie Irving","Joe Harris","Bruce Brown","Marvin Bagley III","De'Aaron Fox","Cory Joseph","Buddy Hield","Harrison Barnes",1,9,4,"0:10:10","0:01:50","0:00:00",15,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (1 PTS)",110,110,0,"FT","SAC",NA,NA
"189182",22000426,"2020-21 Regular Season","2021-02-15","Jeff Green","James Harden","Kyrie Irving","Joe Harris","Bruce Brown","Marvin Bagley III","De'Aaron Fox","Cory Joseph","Buddy Hield","Harrison Barnes",1,10,4,"0:10:10","0:01:50","0:00:00",16,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (2 PTS)",110,110,0,"FT","SAC",NA,NA
"189192",22000426,"2020-21 Regular Season","2021-02-15","Jeff Green","James Harden","Kyrie Irving","Joe Harris","Bruce Brown","Marvin Bagley III","De'Aaron Fox","Cory Joseph","Buddy Hield","Harrison Barnes",1,13,8,"0:08:43","0:03:17","0:00:13",26,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",26,221,128,2.9,17.8,"Harden 26' 3PT Jump Shot (5 PTS)",197,197,13,"3P","SAC",22.1,-28.95
"189212",22000426,"2020-21 Regular Season","2021-02-15","Jeff Green","James Harden","Kyrie Irving","Joe Harris","Bruce Brown","Tyrese Haliburton","De'Aaron Fox","Cory Joseph","Buddy Hield","Harrison Barnes",1,17,17,"0:06:27","0:05:33","0:00:18",46,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",6,-29,49,27.9,9.9,"Harden 6' Driving Layup (7 PTS)",333,333,18,"2P","SAC",-2.9,-36.85
"189223",22000426,"2020-21 Regular Season","2021-02-15","Jeff Green","James Harden","Kyrie Irving","Joe Harris","Bruce Brown","Tyrese Haliburton","De'Aaron Fox","Cory Joseph","Buddy Hield","Harrison Barnes",1,18,21,"0:05:16","0:06:44","0:00:24",57,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,102,236,14.8,28.6,"MISS Harden 26' 3PT Step Back Jump Shot",404,404,24,"3P","SAC",10.2,-18.15
"189284",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Glenn Robinson III","Hassan Whiteside","Cory Joseph","Nemanja Bjelica",2,38,39,"0:11:02","0:00:58","0:00:17",118,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","jump shot",15,26,149,22.4,19.9,"Harden 15' Step Back Jump Shot (9 PTS)",58,778,17,"2P","SAC",2.6,-26.85
"189286",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Glenn Robinson III","Hassan Whiteside","Cory Joseph","Nemanja Bjelica",2,41,41,"0:10:15","0:01:45","0:00:28",120,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt fadeaway jumper",25,-153,202,40.3,25.2,"Harden 25' 3PT Fadeaway Jumper (12 PTS)",105,825,28,"3P","SAC",-15.3,-21.55
"189289",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Glenn Robinson III","Hassan Whiteside","Cory Joseph","Nemanja Bjelica",2,42,41,"0:10:15","0:01:45","0:00:00",123,"BKN","free throw","","","","","","",1,"",1,"James Harden",1,"","","made","","free throw 1/1",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 1 (13 PTS)",105,825,0,"FT","SAC",NA,NA
"189301",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Glenn Robinson III","Hassan Whiteside","Cory Joseph","Nemanja Bjelica",2,44,43,"0:08:48","0:03:12","0:00:13",135,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","jump bank shot",8,-65,41,31.5,9.1,"MISS Harden 8' Jump Bank Shot",192,912,13,"2P","SAC",-6.5,-37.65
"189309",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Harrison Barnes","De'Aaron Fox","Marvin Bagley III","Nemanja Bjelica",2,44,43,"0:08:30","0:03:30","0:00:12",143,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt jump shot",26,-96,239,34.6,28.9,"MISS Harden 26' 3PT Jump Shot",210,930,12,"3P","SAC",-9.6,-17.85
"189318",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Harrison Barnes","De'Aaron Fox","Marvin Bagley III","Buddy Hield",2,46,43,"0:07:38","0:04:22","0:00:06",152,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","floating jump shot",8,-16,78,26.6,12.8,"MISS Harden 8' Floating Jump Shot",262,982,6,"2P","SAC",-1.6,-33.95
"189324",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Joe Harris","James Harden","Tyler Johnson","DeAndre Jordan","Tyrese Haliburton","Harrison Barnes","De'Aaron Fox","Marvin Bagley III","Buddy Hield",2,50,46,"0:06:45","0:05:15","0:00:15",158,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving dunk",1,3,13,24.7,6.3,"Harden 1' Driving Dunk (15 PTS)",315,1035,15,"2P","SAC",0.3,-40.45
"189338",22000426,"2020-21 Regular Season","2021-02-15","Landry Shamet","Joe Harris","James Harden","Tyler Johnson","DeAndre Jordan","Glenn Robinson III","Harrison Barnes","De'Aaron Fox","Marvin Bagley III","Buddy Hield",2,61,52,"0:04:28","0:07:32","0:00:05",172,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",25,196,154,5.4,20.4,"Harden 25' 3PT Jump Shot (18 PTS)",452,1172,5,"3P","SAC",19.6,-26.35
"189409",22000426,"2020-21 Regular Season","2021-02-15","Kyrie Irving","Joe Harris","Jeff Green","James Harden","Bruce Brown","Buddy Hield","Marvin Bagley III","Harrison Barnes","Cory Joseph","De'Aaron Fox",3,82,74,"0:08:38","0:03:22","0:00:21",243,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",25,-89,237,33.9,28.7,"Harden 25' 3PT Jump Shot (21 PTS)",202,1642,21,"3P","SAC",-8.9,-18.05
"189440",22000426,"2020-21 Regular Season","2021-02-15","Kyrie Irving","Joe Harris","DeAndre Jordan","James Harden","Bruce Brown","Buddy Hield","Hassan Whiteside","Harrison Barnes","Cory Joseph","De'Aaron Fox",3,89,80,"0:04:46","0:07:14","0:00:11",274,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","jump shot",17,-170,-6,42,4.4,"MISS Harden 17' Jump Shot",434,1874,11,"2P","SAC",-17,-42.35
"189446",22000426,"2020-21 Regular Season","2021-02-15","Kyrie Irving","Joe Harris","DeAndre Jordan","James Harden","Bruce Brown","Tyrese Haliburton","Hassan Whiteside","Harrison Barnes","Cory Joseph","De'Aaron Fox",3,94,80,"0:04:15","0:07:45","0:00:13",280,"BKN","shot","DeAndre Jordan","","","","","",NA,"",NA,"James Harden",2,"","","made","","floating jump shot",8,-15,80,26.5,13,"Harden 8' Floating Jump Shot (23 PTS) (Jordan 2 AST)",465,1905,13,"2P","SAC",-1.5,-33.75
"189457",22000426,"2020-21 Regular Season","2021-02-15","Kyrie Irving","Timothe Luwawu-Cabarrot","DeAndre Jordan","James Harden","Bruce Brown","Tyrese Haliburton","Hassan Whiteside","Glenn Robinson III","Cory Joseph","DaQuan Jeffries",3,102,80,"0:02:44","0:09:16","0:00:22",291,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",26,220,132,3,18.2,"Harden 26' 3PT Jump Shot (26 PTS)",556,1996,22,"3P","SAC",22,-28.55
"189484",22000426,"2020-21 Regular Season","2021-02-15","James Harden","Tyler Johnson","Timothe Luwawu-Cabarrot","DeAndre Jordan","Landry Shamet","Harrison Barnes","Marvin Bagley III","De'Aaron Fox","Buddy Hield","Tyrese Haliburton",4,107,88,"0:11:47","0:00:13","0:00:13",318,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving floating jump shot",4,-8,42,25.8,9.2,"MISS Harden 4' Driving Floating Jump Shot",13,2173,13,"2P","SAC",-0.8,-37.55
"189511",22000426,"2020-21 Regular Season","2021-02-15","James Harden","Tyler Johnson","Timothe Luwawu-Cabarrot","Jeff Green","Landry Shamet","Harrison Barnes","Marvin Bagley III","De'Aaron Fox","Buddy Hield","Tyrese Haliburton",4,119,96,"0:08:34","0:03:26","0:00:17",345,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt jump shot",25,35,247,21.5,29.7,"MISS Harden 25' 3PT Jump Shot",206,2366,17,"3P","SAC",3.5,-17.05
"189530",22000426,"2020-21 Regular Season","2021-02-15","James Harden","Tyler Johnson","Timothe Luwawu-Cabarrot","Jeff Green","Landry Shamet","Cory Joseph","Hassan Whiteside","Glenn Robinson III","Buddy Hield","Tyrese Haliburton",4,125,98,"0:06:42","0:05:18","0:00:06",364,"BKN","shot","Jeff Green","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",25,-62,241,31.2,29.1,"Harden 25' 3PT Jump Shot (29 PTS) (Green 2 AST)",318,2478,6,"3P","SAC",-6.2,-17.65
"189532",22000426,"2020-21 Regular Season","2021-02-15","James Harden","Tyler Johnson","Timothe Luwawu-Cabarrot","Jeff Green","Landry Shamet","Cory Joseph","Hassan Whiteside","Glenn Robinson III","Buddy Hield","Tyrese Haliburton",4,125,100,"0:06:07","0:05:53","0:00:19",366,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,-24,258,27.4,30.8,"MISS Harden 26' 3PT Step Back Jump Shot",353,2513,19,"3P","SAC",-2.4,-15.95
"191842",22000433,"2020-21 Regular Season","2021-02-16","DeAndre Jordan","James Harden","Joe Harris","Tyler Johnson","Bruce Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",1,5,6,"0:10:07","0:01:53","0:00:21",11,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",5,-49,14,29.9,6.4,"Harden 5' Driving Layup (2 PTS)",113,113,21,"2P","PHX",-4.9,-40.35
"191854",22000433,"2020-21 Regular Season","2021-02-16","DeAndre Jordan","James Harden","Joe Harris","Tyler Johnson","Bruce Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",1,5,11,"0:09:02","0:02:58","0:00:23",23,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",25,-227,115,47.7,16.5,"MISS Harden 25' 3PT Step Back Jump Shot",178,178,23,"3P","PHX",-22.7,-30.25
"191880",22000433,"2020-21 Regular Season","2021-02-16","DeAndre Jordan","James Harden","Joe Harris","Tyler Johnson","Bruce Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",1,14,24,"0:05:15","0:06:45","0:00:21",49,"BKN","shot","DeAndre Jordan","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",7,72,11,17.8,6.1,"Harden 7' Driving Floating Jump Shot (4 PTS) (Jordan 2 AST)",405,405,21,"2P","PHX",7.2,-40.65
"191883",22000433,"2020-21 Regular Season","2021-02-16","DeAndre Jordan","James Harden","Joe Harris","Tyler Johnson","Bruce Brown","Deandre Ayton","Mikal Bridges","Chris Paul","Devin Booker","Jae Crowder",1,16,24,"0:04:41","0:07:19","0:00:05",52,"BKN","shot","Bruce Brown","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",2,18,11,23.2,6.1,"Harden 2' Running Layup (6 PTS) (Brown 1 AST)",439,439,5,"2P","PHX",1.8,-40.65
"191907",22000433,"2020-21 Regular Season","2021-02-16","Jeff Green","James Harden","Timothe Luwawu-Cabarrot","Chris Chiozza","Landry Shamet","Cameron Payne","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson",1,21,28,"0:02:30","0:09:30","0:00:13",76,"BKN","shot","Jeff Green","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",29,123,262,12.7,31.2,"Harden 29' 3PT Jump Shot (9 PTS) (Green 1 AST)",570,570,13,"3P","PHX",12.3,-15.55
"191922",22000433,"2020-21 Regular Season","2021-02-16","Jeff Green","James Harden","Timothe Luwawu-Cabarrot","Chris Chiozza","Landry Shamet","Cameron Payne","Mikal Bridges","Dario Saric","E'Twaun Moore","Cameron Johnson",1,22,33,"0:00:46","0:11:14","0:00:00",91,"BKN","free throw","","","","","","",1,"",1,"James Harden",1,"","","made","","free throw technical",NA,NA,NA,NA,NA,"Harden Free Throw Technical (10 PTS)",674,674,0,"FT","PHX",NA,NA
"191972",22000433,"2020-21 Regular Season","2021-02-16","Landry Shamet","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Joe Harris","Deandre Ayton","Chris Paul","Cameron Johnson","E'Twaun Moore","Mikal Bridges",2,41,56,"0:05:44","0:06:16","0:00:17",141,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","fadeaway jumper",10,-102,10,35.2,6,"Harden 10' Fadeaway Jumper (12 PTS)",376,1096,17,"2P","PHX",-10.2,-40.75
"191985",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,43,60,"0:04:24","0:07:36","0:00:08",154,"BKN","shot","","","","Deandre Ayton","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",2,-13,9,26.3,5.9,"Ayton BLOCK (1 BLK): MISS Harden 2' Driving Layup",456,1176,8,"2P","PHX",-1.3,-40.85
"191991",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,45,66,"0:03:15","0:08:45","0:00:17",160,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving reverse layup",1,-8,6,25.8,5.6,"MISS Harden 1' Driving Reverse Layup",525,1245,17,"2P","PHX",-0.8,-41.15
"191995",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,48,66,"0:02:47","0:09:13","0:00:14",164,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt step back jump shot",23,-222,59,47.2,10.9,"Harden 3PT Step Back Jump Shot (15 PTS)",553,1273,14,"3P","PHX",-22.2,-35.85
"191997",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,48,68,"0:02:12","0:09:48","0:00:14",166,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,52,252,19.8,30.2,"MISS Harden 26' 3PT Step Back Jump Shot",588,1308,14,"3P","PHX",5.2,-16.55
"192008",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,51,73,"0:01:09","0:10:51","0:00:24",177,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",12,1,115,24.9,16.5,"Harden 12' Driving Floating Jump Shot (17 PTS)",651,1371,24,"2P","PHX",0.1,-30.25
"192011",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,54,73,"0:00:35","0:11:25","0:00:06",180,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt step back jump shot",26,-6,264,25.6,31.4,"Harden 26' 3PT Step Back Jump Shot (20 PTS)",685,1405,6,"3P","PHX",-0.6,-15.35
"192014",22000433,"2020-21 Regular Season","2021-02-16","Bruce Brown","Tyler Johnson","James Harden","DeAndre Jordan","Jeff Green","Deandre Ayton","Chris Paul","Jae Crowder","Devin Booker","Mikal Bridges",2,54,73,"0:00:10","0:11:50","0:00:19",183,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",28,-91,262,34.1,31.2,"MISS Harden 28' 3PT Step Back Jump Shot",710,1430,19,"3P","PHX",-9.1,-15.55
"192022",22000433,"2020-21 Regular Season","2021-02-16","Tyler Johnson","James Harden","DeAndre Jordan","Joe Harris","Bruce Brown","Deandre Ayton","Devin Booker","Mikal Bridges","Chris Paul","Jae Crowder",3,55,75,"0:11:27","0:00:33","0:00:00",191,"BKN","free throw","","","","","","",1,"",1,"James Harden",1,"","","made","","free throw technical",NA,NA,NA,NA,NA,"Harden Free Throw Technical (21 PTS)",33,1473,0,"FT","PHX",NA,NA
"192026",22000433,"2020-21 Regular Season","2021-02-16","Tyler Johnson","James Harden","DeAndre Jordan","Joe Harris","Bruce Brown","Deandre Ayton","Devin Booker","Mikal Bridges","Chris Paul","Jae Crowder",3,55,75,"0:11:03","0:00:57","0:00:11",195,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",27,-99,256,34.9,30.6,"MISS Harden 27' 3PT Step Back Jump Shot",57,1497,11,"3P","PHX",-9.9,-16.15
"192047",22000433,"2020-21 Regular Season","2021-02-16","Tyler Johnson","James Harden","DeAndre Jordan","Joe Harris","Bruce Brown","Deandre Ayton","Devin Booker","Mikal Bridges","Chris Paul","Jae Crowder",3,61,81,"0:08:28","0:03:32","0:00:18",216,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",26,-93,237,34.3,28.7,"MISS Harden 25' 3PT Step Back Jump Shot",212,1652,18,"3P","PHX",-9.3,-18.05
"192078",22000433,"2020-21 Regular Season","2021-02-16","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Landry Shamet","Bruce Brown","Deandre Ayton","Devin Booker","Mikal Bridges","Cameron Payne","Jae Crowder",3,78,92,"0:04:16","0:07:44","0:00:13",247,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving layup",1,-12,-4,26.2,4.6,"Harden 1' Driving Layup (23 PTS)",464,1904,13,"2P","PHX",-1.2,-42.15
"192080",22000433,"2020-21 Regular Season","2021-02-16","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Landry Shamet","Bruce Brown","Deandre Ayton","Devin Booker","Mikal Bridges","Cameron Payne","Jae Crowder",3,79,92,"0:04:16","0:07:44","0:00:00",249,"BKN","free throw","","","","","","",1,"",1,"James Harden",1,"","","made","","free throw 1/1",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 1 (24 PTS)",464,1904,0,"FT","PHX",NA,NA
"192090",22000433,"2020-21 Regular Season","2021-02-16","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Landry Shamet","Chris Chiozza","Cameron Johnson","Devin Booker","Mikal Bridges","Cameron Payne","Dario Saric",3,81,92,"0:03:18","0:08:42","0:00:04",259,"BKN","shot","Chris Chiozza","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",1,6,10,24.4,6,"Harden 1' Running Layup (26 PTS) (Chiozza 3 AST)",522,1962,4,"2P","PHX",0.6,-40.75
"192098",22000433,"2020-21 Regular Season","2021-02-16","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Landry Shamet","Chris Chiozza","Cameron Johnson","Devin Booker","Mikal Bridges","Cameron Payne","Dario Saric",3,86,94,"0:01:59","0:10:01","0:00:22",267,"BKN","shot","Timothe Luwawu-Cabarrot","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt jump shot",26,-150,214,40,26.4,"Harden 26' 3PT Jump Shot (29 PTS) (Luwawu-Cabarrot 2 AST)",601,2041,22,"3P","PHX",-15,-20.35
"192107",22000433,"2020-21 Regular Season","2021-02-16","Timothe Luwawu-Cabarrot","James Harden","DeAndre Jordan","Landry Shamet","Chris Chiozza","Cameron Johnson","E'Twaun Moore","Abdel Nader","Cameron Payne","Dario Saric",3,88,100,"0:00:46","0:11:14","0:00:12",276,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",25,103,231,14.7,28.1,"MISS Harden 25' 3PT Step Back Jump Shot",674,2114,12,"3P","PHX",10.3,-18.65
"192184",22000433,"2020-21 Regular Season","2021-02-16","Joe Harris","Tyler Johnson","Jeff Green","Landry Shamet","James Harden","Jae Crowder","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul",4,116,121,"0:03:07","0:08:53","0:00:24",353,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",3,0,34,25,8.4,"Harden 3' Driving Floating Jump Shot (31 PTS)",533,2693,24,"2P","PHX",0,-38.35
"192189",22000433,"2020-21 Regular Season","2021-02-16","Joe Harris","Tyler Johnson","Jeff Green","Landry Shamet","James Harden","Jae Crowder","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul",4,121,124,"0:01:39","0:10:21","0:00:09",358,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",1,3,11,24.7,6.1,"Harden 1' Driving Finger Roll Layup (33 PTS)",621,2781,9,"2P","PHX",0.3,-40.65
"192197",22000433,"2020-21 Regular Season","2021-02-16","Joe Harris","Tyler Johnson","Jeff Green","Landry Shamet","James Harden","Jae Crowder","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul",4,126,124,"0:00:31","0:11:29","0:00:06",366,"BKN","shot","","","","","","",NA,"",NA,"James Harden",3,"","","made","","3pt pullup jump shot",27,-13,272,26.3,32.2,"Harden 27' 3PT Pullup Jump Shot (36 PTS)",689,2849,6,"3P","PHX",-1.3,-14.55
